customer_id,gender,age,city,booking_source,membership_type,membership_duration_months,loyalty_member,total_visits,days_since_last_visit,avg_visit_gap_days,preferred_service,num_services_used,has_preferred_employee,employee_change_count,avg_spend_per_visit,last_visit_spend,total_spend,products_purchased,product_spend,feedback_given,avg_rating,num_complaints,offers_redeemed,appointments_cancelled,appointments_no_show,avg_advance_booking_days,sms_sent,sms_responses,sms_response_rate,referrals_made,visit_time_preference,churn_risk_category,churn
CUST02093,Female,19,Akola,Phone_Call,Gold,11.0,1,2,61,42,Hair_Color,5,1,0,716.4,545.13,1432.8,1,375.76,1,4.5,0,2,1,0,5,3,2,0.67,1,Evening,Low,0
CUST02094,Female,18,Kolhapur,WhatsApp,Silver,11.0,1,15,39,38,Pedicure,3,1,0,349.88,266.36,5248.2,2,796.49,1,2.6,1,3,0,1,10,4,4,1.0,2,Evening,Low,0
CUST02095,Female,22,Solapur,AI_Calling,None,,0,9,138,58,Waxing,4,0,0,625.17,557.69,5626.53,2,630.95,1,1.4,2,0,1,0,0,7,1,0.14,0,Evening,High,1
CUST02096,Female,37,Kolhapur,Referral,Gold,7.0,1,1,173,19,Hair_Color,3,1,1,889.98,808.42,889.98,1,572.51,1,4.1,0,1,1,1,7,8,4,0.5,2,Morning,Low,0
CUST02097,Female,18,Mumbai,WhatsApp,Silver,1.0,1,1,320,35,Cleanup,2,0,1,983.27,680.25,983.27,1,638.99,0,2.9,1,2,0,2,8,4,3,0.75,0,No_Preference,High,1
CUST02098,Male,26,Akola,Online_App,Silver,11.0,1,3,30,24,Threading,3,1,3,596.37,868.65,1789.11,0,0.0,0,4.8,1,1,2,0,5,3,0,0.0,1,Afternoon,Medium,1
CUST02099,Female,37,Pune,Social_Media,Silver,4.0,1,7,179,46,Cleanup,2,1,1,558.13,519.19,3906.91,1,113.96,1,1.0,0,2,0,1,0,6,2,0.33,1,Evening,High,1
CUST02100,Male,36,Nashik,AI_Calling,None,,0,20,0,39,Cleanup,4,0,1,795.68,1133.91,15913.6,1,305.86,0,2.9,3,0,0,0,6,4,2,0.5,0,Weekend,High,1
CUST02101,Male,42,Pune,AI_Calling,Platinum,1.0,1,8,111,32,Hair_Color,4,0,3,813.08,1020.36,6504.64,1,413.33,1,4.7,0,2,0,0,2,8,3,0.38,0,Morning,Low,0
CUST02102,Female,20,Kolhapur,WhatsApp,None,,0,4,77,46,Waxing,3,0,2,801.0,1103.41,3204.0,0,0.0,1,4.2,1,2,0,0,0,7,4,0.57,1,No_Preference,Medium,0
CUST02103,Female,25,Solapur,Social_Media,Silver,4.0,1,7,109,43,Manicure,3,0,1,1444.29,1086.39,10110.03,2,234.5,0,5.0,0,2,3,0,4,3,3,1.0,0,Evening,Low-Medium,0
CUST02104,Female,27,Mumbai,Referral,None,,0,1,26,30,Haircut,3,0,2,539.29,583.57,539.29,1,763.11,0,4.1,1,1,2,0,6,8,2,0.25,1,No_Preference,High,1
CUST02105,Female,26,Solapur,Referral,Gold,10.0,1,12,47,29,Detan,3,0,1,467.39,313.68,5608.68,0,0.0,1,4.9,2,0,0,0,2,6,4,0.67,1,Weekend,Low,0
CUST02106,Female,37,Amravati,Social_Media,Gold,7.0,1,2,200,17,Haircut,1,0,1,655.51,699.73,1311.02,2,439.43,1,2.6,1,3,1,1,0,5,3,0.6,0,Weekend,High,1
CUST02107,Male,37,Latur,Online_App,Silver,10.0,1,1,147,22,Hair_Color,5,1,1,698.44,1004.45,698.44,0,0.0,0,2.0,0,0,1,1,1,8,4,0.5,1,Afternoon,High,1
CUST02108,Male,35,Solapur,Walk_In,Silver,4.0,1,4,157,25,Manicure,3,1,0,734.51,674.21,2938.04,2,397.0,0,4.1,1,1,1,0,5,6,2,0.33,1,Morning,Low-Medium,0
CUST02109,Male,29,Aurangabad,Social_Media,Silver,3.0,1,1,150,9,Massage,2,0,1,460.33,365.91,460.33,0,0.0,1,3.2,0,0,0,0,6,6,1,0.17,1,Weekend,Medium,1
CUST02110,Female,47,Solapur,AI_Calling,Silver,7.0,1,33,119,22,Pedicure,3,0,0,905.99,862.44,29897.67,1,61.81,0,3.5,1,0,2,0,6,4,2,0.5,1,Morning,Low-Medium,0
CUST02111,Male,35,Nagpur,Walk_In,Silver,8.0,1,12,60,63,Detan,5,1,1,956.35,667.98,11476.2,2,288.71,1,3.4,0,1,1,1,1,1,1,1.0,1,Afternoon,Low-Medium,0
CUST02112,Female,21,Akola,Phone_Call,Silver,4.0,1,3,66,26,Haircut,4,1,2,623.78,615.72,1871.34,1,750.85,1,3.7,0,1,1,0,3,9,1,0.11,0,No_Preference,Medium,1
CUST02113,Female,32,Amravati,Walk_In,Silver,3.0,1,46,50,34,Manicure,5,1,0,1060.43,1130.47,48779.78,1,472.3,0,4.7,1,2,0,1,0,5,4,0.8,2,Evening,Low,0
CUST02114,Female,26,Latur,AI_Calling,Gold,7.0,1,1,158,31,Detan,3,0,0,1101.65,1547.68,1101.65,1,220.11,1,5.0,1,0,0,0,8,6,1,0.17,0,Weekend,Medium,1
CUST02115,Female,40,Nagpur,Phone_Call,Silver,6.0,1,8,99,58,Haircut,3,0,1,639.14,882.96,5113.12,1,761.6,0,2.0,1,1,2,1,4,3,1,0.33,2,Weekend,High,1
CUST02116,Male,27,Latur,AI_Calling,Gold,4.0,1,14,187,37,Manicure,1,1,1,455.04,410.26,6370.56,1,442.51,0,4.5,0,0,2,0,3,5,4,0.8,0,Evening,Low,0
CUST02117,Female,36,Latur,Phone_Call,Silver,2.0,1,10,69,32,Hair_Color,1,1,1,1214.45,1641.34,12144.5,1,662.87,0,3.4,1,2,0,1,7,6,6,1.0,0,Afternoon,Low-Medium,1
CUST02118,Male,21,Mumbai,Walk_In,Silver,10.0,1,5,0,15,Waxing,2,1,0,484.13,572.79,2420.65,4,140.36,0,3.7,1,0,0,5,1,4,0,0.0,0,No_Preference,High,1
CUST02119,Female,29,Aurangabad,Online_App,None,,0,11,100,47,Cleanup,1,1,1,551.6,549.91,6067.6,1,408.13,1,3.9,0,2,3,0,3,4,4,1.0,1,Afternoon,Low-Medium,0
CUST02120,Female,34,Nagpur,WhatsApp,Silver,9.0,1,4,198,34,Hair_Color,2,1,4,1509.27,1266.52,6037.08,1,423.83,1,4.2,0,1,1,0,4,8,2,0.25,1,Afternoon,Medium,0
CUST02121,Female,25,Amravati,Online_App,Silver,6.0,1,6,50,62,Waxing,2,0,1,995.12,1249.15,5970.72,0,0.0,1,4.7,0,1,2,0,6,10,1,0.1,1,No_Preference,Medium,0
CUST02122,Male,29,Mumbai,Walk_In,Silver,9.0,1,1,39,35,Haircut,4,0,1,475.82,410.29,475.82,0,0.0,1,4.2,0,1,1,0,4,4,1,0.25,0,Evening,High,0
CUST02123,Male,30,Amravati,Social_Media,Gold,11.0,1,11,163,11,Keratin,1,0,0,150.0,180.51,1650.0,0,0.0,0,3.6,0,2,0,0,1,2,2,1.0,1,Evening,Low,0
CUST02124,Female,27,Pune,Online_App,None,,0,1,274,16,Threading,4,1,2,1582.29,2133.22,1582.29,1,143.05,1,4.6,0,0,2,0,6,6,4,0.67,1,Evening,Low-Medium,0
CUST02125,Female,28,Kolhapur,AI_Calling,Gold,7.0,1,20,14,37,Threading,5,0,1,1031.38,862.37,20627.6,0,0.0,0,5.0,0,1,3,0,3,5,5,1.0,0,No_Preference,Low,0
CUST02126,Female,24,Mumbai,Online_App,None,,0,11,32,23,Pedicure,4,0,0,1123.03,1357.67,12353.33,2,195.36,1,3.6,2,2,3,2,7,4,1,0.25,0,Morning,High,1
CUST02127,Female,44,Solapur,Phone_Call,Silver,3.0,1,1,272,31,Cleanup,5,0,3,744.51,814.88,744.51,2,630.77,1,3.4,0,1,1,0,3,6,1,0.17,2,No_Preference,High,1
CUST02128,Female,32,Akola,Referral,None,,0,3,95,28,Waxing,4,1,2,210.71,155.86,632.13,1,775.82,0,3.2,1,2,0,0,0,5,1,0.2,0,No_Preference,High,1
CUST02129,Female,34,Akola,Online_App,Gold,2.0,1,9,4,25,Haircut,5,1,1,776.07,711.68,6984.63,2,535.08,0,4.4,0,4,1,0,1,5,3,0.6,1,Weekend,Low,0
CUST02130,Female,40,Nagpur,Online_App,Silver,6.0,1,15,209,35,Massage,3,1,0,750.91,916.32,11263.65,1,454.15,1,4.2,0,1,1,1,0,4,2,0.5,0,Evening,Low,0
CUST02131,Female,29,Solapur,WhatsApp,None,,0,2,0,46,Manicure,5,0,0,1434.34,1111.96,2868.68,1,574.24,0,2.5,0,1,0,1,5,4,0,0.0,0,Evening,High,1
CUST02132,Female,25,Aurangabad,Social_Media,Gold,7.0,1,6,214,73,Blowout,2,1,2,1020.32,1338.73,6121.92,1,649.34,0,4.2,1,2,0,1,0,7,2,0.29,1,Weekend,Low-Medium,0
CUST02133,Female,22,Kolhapur,Walk_In,Silver,6.0,1,25,0,20,Haircut,1,0,0,1217.96,839.93,30449.0,0,0.0,1,3.3,0,1,0,0,4,9,4,0.44,1,No_Preference,Low,0
CUST02134,Female,42,Latur,WhatsApp,Platinum,11.0,1,5,151,50,Facial,1,0,1,785.87,840.87,3929.35,1,754.26,1,3.1,0,3,2,0,5,7,2,0.29,1,Evening,Low-Medium,0
CUST02135,Female,32,Solapur,Social_Media,Gold,2.0,1,7,159,45,Keratin,2,0,1,752.08,783.79,5264.56,0,0.0,1,4.5,0,1,0,0,6,4,1,0.25,3,Weekend,Low,0
CUST02136,Female,18,Nagpur,AI_Calling,Gold,7.0,1,14,175,40,Massage,3,0,1,609.8,577.05,8537.2,0,0.0,1,4.3,2,3,2,1,5,11,1,0.09,2,Morning,Low-Medium,0
CUST02137,Female,43,Mumbai,Phone_Call,None,,0,29,142,36,Threading,3,1,0,189.02,260.76,5481.58,2,515.41,0,3.7,0,2,1,1,0,7,2,0.29,0,Afternoon,Low-Medium,0
CUST02138,Female,18,Latur,Online_App,Silver,7.0,1,4,43,22,Detan,1,1,0,1159.23,1454.86,4636.92,0,0.0,1,3.6,1,1,1,0,6,5,0,0.0,0,Morning,High,1
CUST02139,Female,44,Nagpur,Phone_Call,Platinum,9.0,1,1,220,64,Haircut,2,1,0,1114.01,1080.72,1114.01,2,718.29,0,4.3,0,1,2,0,7,12,2,0.17,0,No_Preference,Medium,1
CUST02140,Female,21,Aurangabad,Referral,Gold,2.0,1,5,113,44,Manicure,1,1,0,955.99,1293.33,4779.95,0,0.0,1,3.7,0,0,0,1,7,5,3,0.6,0,Afternoon,Low,0
CUST02141,Female,18,Aurangabad,AI_Calling,None,,0,19,161,22,Massage,4,0,1,732.51,562.1,13917.69,1,737.97,1,5.0,2,0,1,1,1,5,3,0.6,0,Weekend,Medium,1
CUST02142,Female,45,Amravati,Walk_In,Silver,9.0,1,30,78,34,Keratin,4,1,3,583.82,612.31,17514.6,0,0.0,0,4.7,0,1,1,0,5,6,0,0.0,0,Afternoon,Low,0
CUST02143,Male,56,Aurangabad,Referral,Gold,9.0,1,19,205,56,Pedicure,1,1,1,904.62,622.95,17187.78,1,406.74,0,4.0,0,0,1,2,4,8,2,0.25,2,Weekend,Low,0
CUST02144,Female,26,Latur,Online_App,None,,0,4,54,25,Facial,2,1,5,332.66,422.81,1330.64,1,283.08,1,3.9,0,0,1,0,3,5,4,0.8,0,Weekend,High,1
CUST02145,Female,46,Latur,Phone_Call,Silver,9.0,1,1,78,43,Pedicure,3,1,1,959.87,912.68,959.87,0,0.0,1,4.3,0,1,3,0,3,10,2,0.2,0,Evening,High,1
CUST02146,Female,50,Akola,Online_App,Platinum,6.0,1,24,114,81,Pedicure,4,1,2,545.92,684.24,13102.08,1,223.04,1,4.4,0,0,2,2,7,5,3,0.6,0,Afternoon,Low-Medium,0
CUST02147,Female,48,Kolhapur,Online_App,None,,0,18,168,44,Facial,4,1,1,807.71,1135.56,14538.78,0,0.0,0,4.3,0,2,1,0,1,6,6,1.0,1,No_Preference,Low,0
CUST02148,Female,28,Amravati,Referral,Silver,4.0,1,4,67,72,Threading,1,0,0,404.02,432.27,1616.08,0,0.0,1,4.9,1,2,0,0,0,5,1,0.2,0,Evening,Low-Medium,0
CUST02149,Female,46,Latur,Walk_In,Platinum,6.0,1,9,126,28,Keratin,1,1,1,1606.06,1633.41,14454.54,2,377.44,1,4.1,1,2,0,0,8,8,1,0.12,1,Weekend,Low,0
CUST02150,Female,31,Pune,WhatsApp,Gold,6.0,1,12,284,38,Haircut,1,1,0,150.0,224.92,1800.0,0,0.0,0,2.7,1,0,0,0,4,6,2,0.33,0,Morning,Low-Medium,0
CUST02151,Female,27,Nagpur,Walk_In,Gold,7.0,1,9,183,24,Threading,2,1,1,570.17,418.06,5131.53,0,0.0,1,2.2,1,2,1,1,2,7,3,0.43,1,No_Preference,Medium,0
CUST02152,Female,43,Akola,AI_Calling,Silver,5.0,1,1,172,21,Hair_Color,3,1,3,640.16,716.05,640.16,2,402.27,1,2.6,1,3,1,1,9,3,2,0.67,1,Evening,High,1
CUST02153,Female,30,Amravati,Social_Media,Silver,5.0,1,16,200,7,Pedicure,2,1,3,1179.71,1481.85,18875.36,6,326.34,1,2.2,1,1,1,2,3,2,1,0.5,1,Weekend,Medium,1
CUST02154,Male,38,Mumbai,Phone_Call,Silver,9.0,1,1,278,46,Hair_Color,1,1,2,150.0,164.02,150.0,0,0.0,0,3.0,0,3,0,0,3,7,2,0.29,0,Afternoon,High,1
CUST02155,Female,35,Nagpur,AI_Calling,None,,0,5,147,25,Haircut,5,1,1,522.01,525.16,2610.05,0,0.0,0,3.6,0,1,1,0,6,6,2,0.33,0,Afternoon,Medium,1
CUST02156,Male,37,Aurangabad,Walk_In,Silver,7.0,1,8,63,63,Detan,3,1,2,692.84,569.87,5542.72,0,0.0,0,2.9,0,1,3,0,1,3,3,1.0,0,Evening,High,1
CUST02157,Female,26,Nashik,Social_Media,Platinum,7.0,1,1,44,7,Haircut,1,1,1,417.96,378.37,417.96,1,336.72,0,4.8,0,1,0,3,4,3,2,0.67,0,Evening,Low,0
CUST02158,Female,47,Mumbai,WhatsApp,Silver,1.0,1,1,61,42,Threading,4,0,1,762.95,517.1,762.95,0,0.0,0,4.9,0,1,1,0,1,7,2,0.29,0,Afternoon,Medium,1
CUST02159,Male,38,Kolhapur,Online_App,Platinum,2.0,1,19,46,37,Keratin,4,0,2,150.0,138.62,2850.0,2,634.47,0,2.5,0,2,0,1,0,8,2,0.25,1,Weekend,Low,0
CUST02160,Female,39,Kolhapur,Walk_In,Silver,9.0,1,3,94,54,Keratin,1,1,0,1231.6,1688.57,3694.8,0,0.0,0,3.8,0,1,1,0,5,5,3,0.6,0,Weekend,Low-Medium,0
CUST02161,Female,57,Nashik,Online_App,Silver,10.0,1,4,144,44,Pedicure,3,1,3,497.9,564.56,1991.6,0,0.0,0,4.7,3,2,1,0,5,6,1,0.17,0,Morning,High,1
CUST02162,Female,39,Latur,WhatsApp,Silver,11.0,1,13,55,28,Keratin,2,0,1,885.69,1108.07,11513.97,1,566.51,1,3.9,0,1,0,0,2,7,3,0.43,1,No_Preference,Low,0
CUST02163,Female,30,Akola,WhatsApp,Silver,8.0,1,5,0,46,Threading,1,0,2,154.32,127.46,771.6,1,75.17,0,3.7,0,4,0,0,1,6,0,0.0,0,Evening,Medium,1
CUST02164,Female,22,Nagpur,WhatsApp,Silver,3.0,1,4,83,65,Threading,2,1,3,150.0,166.04,600.0,0,0.0,1,4.4,0,2,1,0,2,4,4,1.0,0,Afternoon,Low-Medium,0
CUST02165,Female,39,Mumbai,WhatsApp,Silver,11.0,1,14,100,70,Massage,5,0,2,644.84,901.93,9027.76,2,792.46,1,2.8,0,2,1,0,3,8,5,0.62,1,No_Preference,Medium,1
CUST02166,Male,38,Latur,Phone_Call,None,,0,12,97,37,Keratin,3,1,0,789.39,623.01,9472.68,2,579.47,0,3.8,1,0,1,0,3,14,0,0.0,1,No_Preference,High,1
CUST02167,Female,39,Latur,Phone_Call,Platinum,6.0,1,14,61,11,Threading,2,0,1,720.42,826.52,10085.88,2,381.63,0,4.6,0,0,0,0,3,3,2,0.67,1,No_Preference,Low,0
CUST02168,Female,37,Nashik,AI_Calling,Gold,5.0,1,5,170,53,Manicure,2,0,2,1248.74,755.49,6243.7,2,216.59,1,2.6,1,1,1,1,5,6,3,0.5,1,Evening,High,1
CUST02169,Female,39,Aurangabad,Walk_In,Silver,2.0,1,1,26,56,Massage,3,0,1,150.0,110.67,150.0,1,769.71,0,3.2,1,1,0,0,4,7,2,0.29,0,Afternoon,High,1
CUST02170,Female,43,Latur,WhatsApp,None,,0,3,183,29,Hair_Color,3,0,1,1161.46,1739.24,3484.38,0,0.0,0,3.2,0,2,0,0,2,11,2,0.18,0,Morning,Medium,1
CUST02171,Female,18,Amravati,Walk_In,Gold,3.0,1,16,60,9,Cleanup,2,1,0,575.13,616.96,9202.08,3,307.37,0,2.9,0,0,1,1,3,7,4,0.57,0,Weekend,Low,0
CUST02172,Male,27,Nashik,Online_App,None,,0,10,230,28,Waxing,1,1,0,363.24,442.17,3632.4,0,0.0,1,3.0,0,1,2,1,3,2,2,1.0,1,Evening,Medium,1
CUST02173,Male,40,Aurangabad,Referral,None,,0,4,144,30,Hair_Color,5,1,1,172.48,204.92,689.92,1,521.69,1,4.5,0,3,0,0,5,5,0,0.0,0,Morning,Low-Medium,0
CUST02174,Male,36,Kolhapur,Walk_In,Gold,2.0,1,1,226,45,Threading,3,1,2,346.18,493.34,346.18,0,0.0,0,2.1,0,2,0,0,3,4,2,0.5,0,Afternoon,High,1
CUST02175,Female,30,Nashik,Walk_In,Silver,9.0,1,1,118,67,Blowout,5,1,3,150.0,111.74,150.0,0,0.0,1,5.0,2,2,3,0,10,7,1,0.14,0,Weekend,High,1
CUST02176,Female,45,Amravati,AI_Calling,Silver,4.0,1,6,67,24,Keratin,5,1,1,547.96,452.74,3287.76,0,0.0,1,2.7,0,0,2,0,2,6,2,0.33,1,Evening,High,1
CUST02177,Female,23,Amravati,Walk_In,Silver,8.0,1,2,74,69,Facial,5,1,0,1386.33,2061.54,2772.66,0,0.0,1,2.8,0,1,1,1,0,6,1,0.17,2,No_Preference,High,1
CUST02178,Female,25,Solapur,Phone_Call,None,,0,1,0,47,Pedicure,5,1,1,696.3,907.04,696.3,1,647.61,0,2.7,2,1,1,0,7,10,1,0.1,0,Weekend,High,1
CUST02179,Female,18,Solapur,Social_Media,Silver,2.0,1,3,268,51,Facial,1,0,2,798.89,847.54,2396.67,3,181.92,1,4.1,1,2,0,0,3,6,4,0.67,2,Morning,Low,0
CUST02180,Female,18,Amravati,Walk_In,Silver,11.0,1,1,76,29,Threading,4,0,0,572.33,774.87,572.33,0,0.0,1,2.8,0,2,0,3,2,4,1,0.25,0,No_Preference,High,1
CUST02181,Female,35,Kolhapur,Online_App,None,,0,32,101,36,Waxing,1,1,2,150.0,90.27,4800.0,1,168.39,0,3.2,1,1,0,0,9,3,2,0.67,0,Morning,Low-Medium,0
CUST02182,Female,60,Akola,Referral,None,,0,1,142,11,Threading,4,1,0,851.11,1130.46,851.11,0,0.0,0,4.4,0,2,0,0,0,5,5,1.0,0,Weekend,Low,0
CUST02183,Female,34,Solapur,Phone_Call,None,,0,2,111,25,Hair_Color,5,1,1,1142.5,1254.32,2285.0,1,606.08,0,3.4,0,2,2,0,0,6,3,0.5,1,Afternoon,High,1
CUST02184,Female,33,Kolhapur,Walk_In,Silver,12.0,1,7,28,22,Waxing,1,0,0,750.94,818.66,5256.58,0,0.0,1,3.6,0,0,0,1,3,6,4,0.67,1,Weekend,Low-Medium,0
CUST02185,Female,41,Akola,Social_Media,None,,0,2,62,24,Threading,3,0,0,459.6,285.9,919.2,1,338.34,0,4.0,0,1,1,0,5,4,3,0.75,1,Morning,Medium,1
CUST02186,Male,18,Solapur,AI_Calling,Gold,1.0,1,22,6,53,Keratin,4,1,1,913.61,611.49,20099.42,1,52.99,1,2.5,2,3,0,1,7,3,2,0.67,0,Afternoon,Medium,0
CUST02187,Female,26,Akola,Phone_Call,None,,0,1,145,54,Keratin,2,1,1,1006.83,1376.73,1006.83,3,312.63,0,3.5,0,0,0,2,3,1,1,1.0,0,No_Preference,High,1
CUST02188,Female,32,Solapur,Walk_In,Platinum,8.0,1,5,0,51,Facial,2,1,1,1244.54,1080.62,6222.7,0,0.0,0,3.7,0,2,0,0,4,3,3,1.0,3,Afternoon,Low,0
CUST02189,Female,32,Solapur,Phone_Call,Gold,6.0,1,2,121,54,Hair_Color,1,1,1,269.12,371.42,538.24,1,280.61,1,4.0,0,1,0,1,1,4,4,1.0,0,Morning,Medium,1
CUST02190,Female,36,Nashik,WhatsApp,None,,0,6,143,36,Threading,5,1,0,589.18,368.88,3535.08,1,607.37,1,2.0,1,0,1,0,5,1,1,1.0,1,Evening,High,1
CUST02191,Female,42,Solapur,Walk_In,None,,0,5,155,40,Facial,3,0,2,570.34,476.99,2851.7,1,716.55,0,3.5,1,1,0,1,2,6,1,0.17,2,No_Preference,High,1
CUST02192,Female,36,Nashik,AI_Calling,Silver,8.0,1,1,57,32,Threading,2,1,0,1077.33,732.8,1077.33,0,0.0,0,2.4,1,0,0,1,0,5,2,0.4,2,No_Preference,High,1
CUST02193,Female,19,Akola,WhatsApp,Silver,5.0,1,6,119,86,Blowout,5,1,0,1309.51,1810.21,7857.06,0,0.0,1,3.7,1,2,0,0,0,8,3,0.38,1,Evening,Medium,1
CUST02194,Female,34,Latur,Walk_In,Gold,10.0,1,15,121,57,Keratin,4,0,0,959.64,650.31,14394.6,1,566.54,0,2.9,0,0,3,0,2,5,2,0.4,0,Evening,Medium,1
CUST02195,Female,29,Amravati,Walk_In,Silver,11.0,1,4,256,43,Keratin,1,1,1,939.58,732.44,3758.32,0,0.0,1,2.9,0,0,0,0,1,2,2,1.0,0,No_Preference,Medium,1
CUST02196,Male,34,Nagpur,WhatsApp,Silver,9.0,1,22,165,7,Pedicure,5,1,1,458.61,369.33,10089.42,0,0.0,1,3.5,0,1,1,0,1,9,2,0.22,3,Afternoon,Low,0
CUST02197,Female,39,Aurangabad,Referral,None,,0,7,306,51,Facial,4,1,2,532.78,431.96,3729.46,0,0.0,1,2.4,0,1,0,0,5,2,2,1.0,0,Weekend,High,1
CUST02198,Female,35,Solapur,Walk_In,None,,0,8,109,13,Cleanup,1,0,1,274.64,392.75,2197.12,0,0.0,0,4.1,0,2,2,0,0,5,3,0.6,0,Afternoon,Low,0
CUST02199,Male,31,Akola,AI_Calling,Gold,7.0,1,3,171,50,Threading,1,0,0,861.81,787.77,2585.43,0,0.0,0,4.9,0,0,0,1,6,5,0,0.0,0,Afternoon,Low-Medium,0
CUST02200,Female,35,Solapur,Online_App,Platinum,7.0,1,5,161,11,Cleanup,5,0,0,198.82,153.6,994.1,0,0.0,1,2.1,2,1,2,2,6,10,2,0.2,0,Weekend,High,1
CUST02201,Female,41,Akola,Social_Media,None,,0,7,205,22,Detan,4,0,2,352.94,514.18,2470.58,1,69.24,1,2.8,0,2,0,0,0,1,1,1.0,1,Evening,Medium,1
CUST02202,Female,18,Amravati,Social_Media,None,,0,20,153,53,Blowout,4,0,1,764.05,915.57,15281.0,0,0.0,0,5.0,0,1,4,1,1,4,4,1.0,1,No_Preference,Medium,0
CUST02203,Male,41,Latur,WhatsApp,Gold,1.0,1,15,155,10,Manicure,2,1,1,767.67,980.8,11515.05,1,338.14,1,4.3,0,0,0,0,3,9,3,0.33,1,Evening,Low,0
CUST02204,Male,61,Mumbai,AI_Calling,None,,0,6,207,8,Haircut,1,0,0,211.9,145.59,1271.4,2,311.41,0,3.3,0,1,0,1,1,6,2,0.33,2,No_Preference,Low,0
CUST02205,Female,37,Nashik,Referral,Gold,9.0,1,6,0,38,Hair_Color,2,1,2,1009.5,1346.64,6057.0,1,669.53,0,2.6,1,0,1,0,4,2,1,0.5,0,Evening,High,1
CUST02206,Female,37,Solapur,WhatsApp,Silver,7.0,1,2,48,61,Keratin,3,1,2,412.63,362.39,825.26,2,690.64,1,2.5,1,3,2,1,3,6,5,0.83,1,Afternoon,High,1
CUST02207,Female,40,Aurangabad,WhatsApp,Silver,6.0,1,3,259,51,Manicure,2,1,0,260.54,320.89,781.62,0,0.0,1,4.3,2,1,2,0,6,6,1,0.17,1,Evening,High,1
CUST02208,Female,38,Mumbai,Social_Media,Silver,12.0,1,7,0,57,Blowout,1,1,1,283.78,300.41,1986.46,0,0.0,1,4.7,0,2,0,0,0,8,7,0.88,1,Morning,Low,0
CUST02209,Female,18,Aurangabad,WhatsApp,Silver,3.0,1,1,173,32,Keratin,2,1,0,1019.06,711.29,1019.06,0,0.0,0,4.3,2,0,2,0,4,5,5,1.0,0,No_Preference,High,1
CUST02210,Female,21,Kolhapur,AI_Calling,Silver,6.0,1,4,178,42,Detan,3,0,1,1601.51,1265.72,6406.04,0,0.0,0,2.6,0,2,0,1,3,1,1,1.0,1,Evening,Medium,1
CUST02211,Male,23,Nagpur,WhatsApp,Silver,10.0,1,7,42,49,Cleanup,5,1,0,1607.97,1311.98,11255.79,0,0.0,1,4.7,0,2,0,1,0,8,3,0.38,0,Morning,Low,0
CUST02212,Female,30,Pune,AI_Calling,None,,0,5,137,17,Blowout,5,1,1,915.71,828.34,4578.55,1,284.46,1,3.4,0,0,0,0,4,2,2,1.0,0,No_Preference,Low-Medium,0
CUST02213,Male,20,Mumbai,Referral,None,,0,4,188,32,Pedicure,5,1,1,793.37,1145.11,3173.48,0,0.0,0,3.8,1,1,0,1,3,8,5,0.62,3,No_Preference,Low-Medium,0
CUST02214,Male,31,Aurangabad,Walk_In,None,,0,11,204,26,Manicure,5,0,1,906.95,1243.28,9976.45,2,305.03,0,4.8,1,0,0,0,5,5,2,0.4,1,Morning,Low,0
CUST02215,Female,29,Aurangabad,AI_Calling,Silver,8.0,1,3,172,40,Cleanup,4,1,1,288.56,432.73,865.68,2,527.75,1,2.9,1,2,0,0,7,6,2,0.33,1,Evening,Medium,1
CUST02216,Female,24,Nagpur,Phone_Call,Silver,12.0,1,3,182,50,Threading,1,1,2,942.05,1045.51,2826.15,2,244.23,0,4.5,1,1,0,1,5,9,3,0.33,1,Weekend,Low-Medium,0
CUST02217,Female,32,Nashik,Referral,None,,0,3,261,30,Hair_Color,3,0,1,240.85,191.26,722.55,0,0.0,0,3.2,1,1,1,0,1,4,2,0.5,1,Weekend,High,1
CUST02218,Female,29,Akola,Online_App,Gold,9.0,1,14,77,14,Massage,2,0,2,978.07,1453.34,13692.98,2,572.37,1,3.5,0,0,0,0,0,6,1,0.17,0,Weekend,Low,0
CUST02219,Male,18,Pune,Social_Media,Silver,10.0,1,16,204,63,Hair_Color,2,1,1,884.32,1030.11,14149.12,1,180.58,1,3.3,0,3,1,0,0,4,4,1.0,0,Morning,Low,1
CUST02220,Male,34,Mumbai,Online_App,Silver,12.0,1,4,1,38,Cleanup,2,1,0,626.9,567.57,2507.6,3,321.62,1,4.0,0,0,2,1,1,8,2,0.25,0,Morning,Medium,1
CUST02221,Female,57,Pune,WhatsApp,None,,0,16,161,54,Massage,2,1,0,294.5,346.06,4712.0,0,0.0,1,4.0,0,2,1,0,4,7,5,0.71,0,No_Preference,Low,0
CUST02222,Female,27,Pune,Phone_Call,Gold,2.0,1,4,206,38,Detan,5,0,4,340.35,378.52,1361.4,2,660.54,1,2.7,0,2,0,0,0,7,0,0.0,0,Afternoon,High,1
CUST02223,Female,32,Latur,Walk_In,None,,0,1,160,32,Waxing,1,1,1,733.24,827.62,733.24,0,0.0,0,3.5,0,1,0,2,3,8,2,0.25,1,Evening,High,1
CUST02224,Female,32,Kolhapur,AI_Calling,Silver,6.0,1,6,230,42,Keratin,5,1,2,150.0,107.29,900.0,2,597.09,0,5.0,0,1,0,0,3,6,1,0.17,0,Evening,Low,0
